row_id,order_priority,discount,unit_price,shipping_cost,customer_id,customer_name,ship_mode,customer_segment,product_category,product_sub_category,product_container,product_name,product_base_margin,country,region,state_or_province,city,postal_code,order_date,ship_date,profit,quantity,sales,order_id,year,month,day,total_amount,delivery_days,order_frequency
3956,Critical,0,20.28,14.39,1959,Bonnie Matthews Rowland,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Career Cubicle Clock, 8 1/4"", Black",0.47,United States,South,Florida,Miami,33916,22-01-2015,22-01-2015,-66.2473,9,206.04,28225,2015,1,22,206.04,0,4
4015,Critical,0.09,154.13,69,604,Lindsay P Ashley,Express Air,Corporate,Furniture,Tables,Large Box,Laminate Occasional Tables,0.68,United States,West,California,Los Angeles,90045,14-03-2015,15-03-2015,-1763.7477,38,5679.59,28647,2015,3,14,5679.59,1,2
4126,Low,0.03,199.99,24.49,1282,Dana Sharpe,Express Air,Small Business,Technology,Copiers and Fax,Large Box,Canon PC-428 Personal Copier,0.46,United States,East,Pennsylvania,Philadelphia,19134,24-01-2015,26-01-2015,393.42,21,4429.69,29319,2015,1,24,4429.69,2,1
4131,High,0.05,52.4,16.11,1193,Louis Parrish,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Laser Imprintable Binding System Covers,0.39,United States,East,District of Columbia,Washington,20016,25-02-2015,27-02-2015,592.5265,85,4556.63,29350,2015,2,25,4556.63,2,7
4133,High,0.05,36.55,13.89,1193,Louis Parrish,Express Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",0.41,United States,East,District of Columbia,Washington,20016,25-02-2015,26-02-2015,232.8,83,2948.61,29350,2015,2,25,2948.61,1,7
4204,Not Specified,0.09,5.98,1.67,2548,Wayne Bass,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon TiconderogaÂ® Erasable Colored Pencil Set, 12-Color",0.51,United States,West,California,Los Angeles,90068,04-06-2015,07-06-2015,23.87,81,448.26,29889,2015,6,4,448.26,3,5
4321,High,0.03,6.48,8.73,2460,Lucille Gibbons,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 227,0.37,United States,East,New York,New York City,10035,03-01-2015,05-01-2015,-35.04,8,63.78,30785,2015,1,3,63.78,2,2
4322,High,0.07,9.93,1.09,2460,Lucille Gibbons,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Peel-OffÂ® China Markers,0.43,United States,East,New York,New York City,10035,03-01-2015,06-01-2015,149.53,46,451.61,30785,2015,1,3,451.61,3,2
4501,Low,0.04,8.6,6.19,1129,Pam Patton,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,United States,East,Massachusetts,Boston,2118,16-02-2015,23-02-2015,-63.8135,37,311.66,32037,2015,2,16,311.66,7,6
4502,Low,0.07,699.99,24.49,1129,Pam Patton,Regular Air,Home Office,Technology,Copiers and Fax,Large Box,Canon Imageclass D680 Copier / Fax,0.54,United States,East,Massachusetts,Boston,2118,16-02-2015,20-02-2015,325.29,15,9862.51,32037,2015,2,16,9862.51,4,6
4556,Medium,0.07,5.02,5.14,699,Jenny Gold,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.79,United States,West,California,Los Angeles,90041,29-01-2015,31-01-2015,-168.72,42,210.1,32420,2015,1,29,210.1,2,9
4557,Medium,0.07,280.98,57,699,Jenny Gold,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 2090 âPillow Softâ Series Mid Back Swivel/Tilt Chairs,0.78,United States,West,California,Los Angeles,90041,29-01-2015,31-01-2015,-439.62,23,6499.87,32420,2015,1,29,6499.87,2,9
4596,High,0.04,12.44,6.27,1723,Constance Flowers,Regular Air,Corporate,Office Supplies,Storage & Organization,Medium Box,Eldon SimplefileÂ® Box OfficeÂ®,0.57,United States,West,California,San Diego,92037,16-05-2015,17-05-2015,-59.06,146,1834.61,32710,2015,5,16,1834.61,1,4
4613,Medium,0.06,8.12,2.83,698,Nelson Hensley,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",0.77,United States,West,Washington,Seattle,98105,27-03-2015,28-03-2015,-82.83,41,322.03,32869,2015,3,27,322.03,1,5
4614,Medium,0.05,51.65,18.45,698,Nelson Hensley,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,"Deflect-o EconoMat Nonstudded, No Bevel Mat",0.65,United States,West,Washington,Seattle,98105,27-03-2015,28-03-2015,25.04,49,2470.84,32869,2015,3,27,2470.84,1,5
4616,Medium,0.1,175.99,8.99,698,Nelson Hensley,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2180,0.57,United States,West,Washington,Seattle,98105,27-03-2015,28-03-2015,930.987,39,5250.66,32869,2015,3,27,5250.66,1,5
4724,High,0.04,90.97,28,898,Harriet Hodges,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Lexmark Z55se Color Inkjet Printer,0.38,United States,East,New York,New York City,10039,12-01-2015,13-01-2015,-173.0952,6,573.31,33635,2015,1,12,573.31,1,4
4725,High,0.07,20.34,35,898,Harriet Hodges,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,United States,East,New York,New York City,10039,12-01-2015,13-01-2015,-96.16,5,140.23,33635,2015,1,12,140.23,1,4
4788,High,0.05,4.84,0.71,2618,Amy Hamrick Melvin,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,United States,East,New York,New York City,10004,23-03-2015,23-03-2015,29.17,20,103.39,34017,2015,3,23,103.39,0,6
4789,High,0.01,14.98,7.69,2618,Amy Hamrick Melvin,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Super Decoflex Portable Personal File,0.57,United States,East,New York,New York City,10004,23-03-2015,25-03-2015,-48.97,28,435.39,34017,2015,3,23,435.39,2,6
4843,Low,0.01,10.48,2.89,1821,Vanessa Boyer,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,0.6,United States,East,New York,New York City,10177,05-02-2015,07-02-2015,40.92,76,809.51,34435,2015,2,5,809.51,2,5
4903,Critical,0.03,1.88,1.49,604,Lindsay P Ashley,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,StaplesÂ® General Use 3-Ring Binders,0.37,United States,West,California,Los Angeles,90045,24-01-2015,25-01-2015,-15.0995,52,102.32,34882,2015,1,24,102.32,1,2
4949,Medium,0.08,9.98,12.52,2747,Brian Grady,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"EldonÂ® Expressionsâ¢ Wood and Plastic Desk Accessories, Oak",0.57,United States,East,New York,New York City,10115,05-02-2015,07-02-2015,-102.93,15,150.24,35200,2015,2,5,150.24,2,2
5059,Low,0.09,35.94,6.66,272,Eleanor Swain,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"Tyvek Â® Top-Opening Peel & Seel Â® Envelopes, Gray",0.4,United States,South,North Carolina,Charlotte,28204,05-06-2015,10-06-2015,72.1858,24,836.47,36069,2015,6,5,836.47,5,4
5061,Low,0.09,4.98,7.44,272,Eleanor Swain,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1922,0.36,United States,South,North Carolina,Charlotte,28204,05-06-2015,07-06-2015,-122.3733,37,189.83,36069,2015,6,5,189.83,2,4
5117,High,0.1,22.38,15.1,1246,Lois Hansen,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,United States,East,New York,New York City,10009,05-04-2015,06-04-2015,-107.5135,26,564.98,36452,2015,4,5,564.98,1,3
5118,High,0.04,6.98,2.83,1246,Lois Hansen,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,G.E. Halogen Desk Lamp Bulbs,0.37,United States,East,New York,New York City,10009,05-04-2015,07-04-2015,46.01,18,129.48,36452,2015,4,5,129.48,2,3
5140,High,0.01,7.89,2.82,699,Jenny Gold,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,"Staples Vinyl Coated Paper Clips, 800/Box",0.4,United States,West,California,Los Angeles,90041,30-06-2015,01-07-2015,38.7,32,274.26,36647,2015,6,30,274.26,1,9
5141,High,0.09,3.68,1.32,699,Jenny Gold,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,"*Staples* vLetter Openers, 2/Pack",0.83,United States,West,California,Los Angeles,90041,30-06-2015,01-07-2015,-21.91,24,83.16,36647,2015,6,30,83.16,1,9
5142,High,0.1,9.71,9.45,699,Jenny Gold,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Filing/Storage Totes and Swivel Casters,0.6,United States,West,California,Los Angeles,90041,30-06-2015,03-07-2015,-119.77,27,261.93,36647,2015,6,30,261.93,3,9
5272,Low,0,291.73,48.8,68,Scott Bunn,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagodaâ¢ Armless Upholstered Stacking Chairs,0.56,United States,East,New York,New York City,10177,02-01-2015,02-01-2015,-308.928,4,1239.06,37537,2015,1,2,1239.06,0,4
5273,Low,0.07,100.98,45,68,Scott Bunn,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutaskâ¢ Swivel Chairs,0.69,United States,East,New York,New York City,10177,02-01-2015,04-01-2015,-1679.76,43,4083.19,37537,2015,1,2,4083.19,2,4
5274,Low,0.05,155.06,7.07,68,Scott Bunn,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,United States,East,New York,New York City,10177,02-01-2015,09-01-2015,575.396,32,4902.38,37537,2015,1,2,4902.38,7,4
5297,Not Specified,0,8.6,6.19,1402,Wesley Tate,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,United States,Central,Illinois,Chicago,60653,15-01-2015,15-01-2015,-42.8536,48,447.89,37729,2015,1,15,447.89,0,2
5302,High,0.01,8.33,1.99,308,Glen Caldwell,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,United States,West,Washington,Seattle,98115,14-02-2015,15-02-2015,10.74,32,280.62,37760,2015,2,14,280.62,1,1
5338,High,0.05,165.2,19.99,2670,Yvonne Mann,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Economy Rollaway Files,0.59,United States,West,California,Los Angeles,90049,29-05-2015,29-05-2015,2008.71,167,27587.55,37924,2015,5,29,27587.55,0,2
5339,High,0.09,17.99,8.65,2670,Yvonne Mann,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Box,Model L Table or Wall-Mount Pencil Sharpener,0.57,United States,West,California,Los Angeles,90049,29-05-2015,29-05-2015,-80.53,71,1191.58,37924,2015,5,29,1191.58,0,2
5345,High,0.1,146.34,43.75,2303,Joe Baldwin,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bevis Round Conference Table Top & Single Column Base,0.64,United States,East,New York,New York City,10011,03-01-2015,04-01-2015,-270.85,6,850.64,37987,2015,1,3,850.64,1,2
5358,Not Specified,0.08,4.98,4.7,1682,Julie Edwards,Regular Air,Consumer,Office Supplies,Paper,Small Box,Staples Copy Paper (20Lb. and 84 Bright),0.38,United States,Central,Illinois,Chicago,60611,14-03-2015,15-03-2015,-56.35,47,225.98,38080,2015,3,14,225.98,1,2
5361,Critical,0.02,49.99,19.99,181,Wesley Waller,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Zoom V.92 USB External Faxmodem,0.41,United States,West,California,San Francisco,94122,21-02-2015,21-02-2015,-76.89,18,901.81,38087,2015,2,21,901.81,0,2
5421,Low,0.02,1.14,0.7,894,Gail Rankin Cole,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,OIC Thumb-Tacks,0.38,United States,East,District of Columbia,Washington,20024,02-02-2015,02-02-2015,-0.49,38,44.85,38529,2015,2,2,44.85,0,3
5468,Not Specified,0.03,5.98,1.49,1193,Louis Parrish,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Avery Hanging File Binders,0.39,United States,East,District of Columbia,Washington,20016,01-05-2015,03-05-2015,38.08,85,517.85,38852,2015,5,1,517.85,2,7
5501,Medium,0.05,399.98,12.06,2107,Leigh Burnette Hurley,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Okidata ML320 Series Turbo Dot Matrix Printers,0.56,United States,Central,Illinois,Chicago,60601,06-06-2015,06-06-2015,567.59,24,9666.72,39015,2015,6,6,9666.72,0,2
5502,Medium,0.07,6.48,5.74,2107,Leigh Burnette Hurley,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1994,0.37,United States,Central,Illinois,Chicago,60601,06-06-2015,06-06-2015,-28.45,20,134.58,39015,2015,6,6,134.58,0,2
5511,Critical,0.02,5.28,6.26,3251,Peter Brooks,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1928,0.4,United States,East,New York,New York City,10112,11-06-2015,12-06-2015,-131.16,76,412.72,39076,2015,6,11,412.72,1,1
5568,Low,0.03,30.98,6.5,1129,Pam Patton,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Logitech Internet Navigator Keyboard,0.79,United States,East,Massachusetts,Boston,2118,13-06-2015,17-06-2015,-144.2,44,1332.09,39430,2015,6,13,1332.09,4,6
5670,Low,0.1,49.99,19.99,1723,Constance Flowers,Express Air,Corporate,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 Internal PCI Faxmodem,0.45,United States,West,California,San Diego,92037,31-01-2015,05-02-2015,13.508,46,2188.06,40101,2015,1,31,2188.06,5,4
5689,Low,0.05,63.94,14.48,2882,Andrew Gonzalez,Express Air,Consumer,Furniture,Office Furnishings,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",0.46,United States,South,North Carolina,Charlotte,28206,30-06-2015,07-07-2015,270.8743,21,1336.35,40224,2015,6,30,1336.35,7,8
5722,Critical,0.06,179.99,13.99,806,Judy Singer,Express Air,Small Business,Technology,Telephones and Communication,Medium Box,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,0.57,United States,South,Florida,Miami,33132,09-01-2015,11-01-2015,1220.03784,54,8332.91,40547,2015,1,9,8332.91,2,1
5777,Low,0.05,30.98,9.18,2548,Wayne Bass,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1951,0.4,United States,West,California,Los Angeles,90068,21-04-2015,21-04-2015,61.47,12,382.29,40997,2015,4,21,382.29,0,5
5778,Low,0.05,22.99,8.99,2548,Wayne Bass,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Boston KS Multi-Size Manual Pencil Sharpener,0.57,United States,West,California,Los Angeles,90068,21-04-2015,28-04-2015,18.27,37,881.74,40997,2015,4,21,881.74,7,5
5780,Low,0.04,212.6,110.2,2548,Wayne Bass,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Bush Advantage CollectionÂ® Round Conference Table,0.73,United States,West,California,Los Angeles,90068,21-04-2015,25-04-2015,-513.79042,33,7384.18,40997,2015,4,21,7384.18,4,5
5816,Medium,0.07,300.97,7.18,3079,Andrew Levine,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,United States,East,Pennsylvania,Philadelphia,19112,07-05-2015,09-05-2015,-807.59,7,2037.69,41253,2015,5,7,2037.69,2,7
5870,Critical,0.05,16.98,7.78,2190,Marvin Patrick,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Stanley Bostitch Contemporary Electric Pencil Sharpeners,0.57,United States,Central,Michigan,Detroit,48227,14-02-2015,16-02-2015,-47.28,45,761.67,41636,2015,2,14,761.67,2,2
5871,Critical,0.03,115.99,4.23,2190,Marvin Patrick,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,282,0.56,United States,Central,Michigan,Detroit,48227,14-02-2015,16-02-2015,722.241,49,5014.07,41636,2015,2,14,5014.07,2,2
5890,High,0.05,26.48,6.93,21,Tony Wilkins Winters,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,DAX Natural Wood-Tone Poster Frame,0.49,United States,East,New York,New York City,10012,15-05-2015,16-05-2015,384.38,70,1876.69,41793,2015,5,15,1876.69,1,3
6014,Medium,0.04,300.98,54.92,102,Caroline Johnston,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",0.55,United States,East,Massachusetts,Boston,2129,06-04-2015,07-04-2015,2023.75,31,9459.94,42599,2015,4,6,9459.94,1,3
6046,Not Specified,0.02,9.06,9.86,491,Toni Swanson,Regular Air,Consumer,Office Supplies,Paper,Small Box,Southworth 25% Cotton Linen-Finish Paper & Envelopes,0.4,United States,East,New York,New York City,10154,20-06-2015,22-06-2015,-63.51,24,239.82,42852,2015,6,20,239.82,2,4
6062,Not Specified,0.08,5,3.39,21,Tony Wilkins Winters,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Advantus Plastic Paper Clips,0.37,United States,East,New York,New York City,10012,21-05-2015,22-05-2015,-17.49,58,293.06,42949,2015,5,21,293.06,1,3
6063,Not Specified,0.07,12.99,9.44,21,Tony Wilkins Winters,Regular Air,Small Business,Technology,Office Machines,Medium Box,Hewlett Packard 6S Scientific Calculator,0.39,United States,East,New York,New York City,10012,21-05-2015,23-05-2015,-114.6399,71,914.29,42949,2015,5,21,914.29,2,3
6080,Medium,0.04,30.73,4,1402,Wesley Tate,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,United States,Central,Illinois,Chicago,60653,21-01-2015,22-01-2015,-20.79,48,1420.84,43079,2015,1,21,1420.84,1,2
6212,Medium,0.05,6.68,5.66,1723,Constance Flowers,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1923,0.37,United States,West,California,San Diego,92037,07-02-2015,09-02-2015,-66.48,46,320.93,44002,2015,2,7,320.93,2,4
6213,Medium,0.03,17.7,9.47,1723,Constance Flowers,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,PortfileÂ® Personal File Boxes,0.59,United States,West,California,San Diego,92037,07-02-2015,07-02-2015,-52.33,14,261.85,44002,2015,2,7,261.85,0,4
6243,Not Specified,0.04,160.98,30,94,Eddie House Mueller,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,United States,Central,Illinois,Chicago,60601,03-05-2015,05-05-2015,116.1,37,6276.34,44231,2015,5,3,6276.34,2,2
6244,Not Specified,0.01,17.98,4,94,Eddie House Mueller,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",0.79,United States,Central,Illinois,Chicago,60601,03-05-2015,05-05-2015,-87.96,146,2664.4,44231,2015,5,3,2664.4,2,2
6289,Medium,0.03,5.28,5.61,699,Jenny Gold,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1954,0.4,United States,West,California,Los Angeles,90041,23-04-2015,24-04-2015,-16.67,5,32.5,44517,2015,4,23,32.5,1,9
6387,Critical,0.06,65.99,8.8,640,Neal Wolfe,Express Air,Consumer,Technology,Telephones and Communication,Small Box,6120,0.58,United States,West,Washington,Seattle,98119,30-04-2015,01-05-2015,288.09,34,1912.98,45380,2015,4,30,1912.98,1,4
6388,Critical,0,195.99,4.2,640,Neal Wolfe,Express Air,Consumer,Technology,Telephones and Communication,Small Box,KH 688,0.57,United States,West,Washington,Seattle,98119,30-04-2015,02-05-2015,1030.509,24,4170.87,45380,2015,4,30,4170.87,2,4
6406,Not Specified,0.02,16.48,1.99,1413,Pamela Wiley,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,Maxell DVD-RAM Discs,0.42,United States,East,Massachusetts,Boston,2113,02-02-2015,04-02-2015,69.61,27,484.56,45539,2015,2,2,484.56,2,2
6443,Not Specified,0.08,140.81,24.49,1106,Maxine Collier Grady,Regular Air,Consumer,Furniture,Chairs & Chairmats,Large Box,Hon Olson Stacker Stools,0.57,United States,Central,Texas,Dallas,75220,06-06-2015,08-06-2015,1232.79,81,11272.77,45824,2015,6,6,11272.77,2,3
6525,Low,0,35.99,0.99,2548,Wayne Bass,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory31,0.35,United States,West,California,Los Angeles,90068,04-04-2015,11-04-2015,840.051,46,1477.57,46436,2015,4,4,1477.57,7,5
6581,Low,0.03,256.99,11.25,1246,Lois Hansen,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Hayes Optima 56K V.90 Internal Voice Modem,0.51,United States,East,New York,New York City,10009,22-05-2015,22-05-2015,1489.8,32,8216.28,46853,2015,5,22,8216.28,0,3
